u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,service,ref,est_width,access
4576218208,4576218205,0,462214391,,,service,,False,125.635,"LINESTRING (-122.5790563 45.4693592, -122.5787629 45.4693591, -122.5787621 45.4700752, -122.5790587 45.4700754)",,,,
4576218209,4576218216,0,462214392,,,service,,False,50.267,"LINESTRING (-122.5796969 45.4681585, -122.5790523 45.4681595)",,,,
4576218209,4576218210,0,462214392,,,service,,False,45.885,"LINESTRING (-122.5796969 45.4681585, -122.5802853 45.4681576)",,,,
4576218209,4576218211,0,462214393,,,service,,False,18.103,"LINESTRING (-122.5796969 45.4681585, -122.5796966 45.4679957)",,,,
4576218209,4576218212,0,462214393,,,service,,False,57.032,"LINESTRING (-122.5796969 45.4681585, -122.5796979 45.4686714)",,,,
4576218210,4576218209,0,462214392,,,service,,False,45.885,"LINESTRING (-122.5802853 45.4681576, -122.5796969 45.4681585)",,,,
4576218211,40599360,0,420390984,,Southeast Malden Street,residential,20 mph,False,50.221,"LINESTRING (-122.5796966 45.4679957, -122.5790526 45.4679979)",,,,
4576218211,4576218209,0,462214393,,,service,,False,18.103,"LINESTRING (-122.5796966 45.4679957, -122.5796969 45.4681585)",,,,
4576218211,40550744,0,"[420390984, 5527952]",,Southeast Malden Street,residential,20 mph,False,150.148,"LINESTRING (-122.5796966 45.4679957, -122.5804316 45.4679931, -122.581622 45.467989)",,,,
4576218212,4576218209,0,462214393,,,service,,False,57.032,"LINESTRING (-122.5796979 45.4686714, -122.5796969 45.4681585)",,,,
4576218212,40550743,0,188813360,2,Southeast Flavel Street,tertiary,25 mph,False,150.895,"LINESTRING (-122.5796979 45.4686714, -122.5802404 45.4686708, -122.5816329 45.4686662)",,,,
4576218212,40624229,0,778684775,3,Southeast Flavel Street,tertiary,25 mph,False,50.307,"LINESTRING (-122.5796979 45.4686714, -122.5791898 45.4686719, -122.5790528 45.46867)",,,,
4576218214,40624236,0,164766571,,Southeast 82nd Avenue,primary,30 mph,False,51.895,"LINESTRING (-122.5790522 45.4677767, -122.5790514 45.46731)",,OR 213,,
4576218214,40599360,0,164766571,,Southeast 82nd Avenue,primary,30 mph,False,24.596,"LINESTRING (-122.5790522 45.4677767, -122.5790526 45.4679979)",,OR 213,,
4576218216,40599360,0,164766571,,Southeast 82nd Avenue,primary,30 mph,False,17.969,"LINESTRING (-122.5790523 45.4681595, -122.5790526 45.4679979)",,OR 213,,
4576218216,4576218209,0,462214392,,,service,,False,50.267,"LINESTRING (-122.5790523 45.4681595, -122.5796969 45.4681585)",,,,
4576218216,40624229,0,"[164766571, 418670246]",,Southeast 82nd Avenue,primary,30 mph,False,56.766,"LINESTRING (-122.5790523 45.4681595, -122.579052 45.4682804, -122.5790513 45.4685952, -122.5790528 45.46867)",,OR 213,,
4578054998,40479344,0,5518638,2,Southeast 45th Avenue,tertiary,25 mph,False,15.669,"LINESTRING (-122.6160279 45.473413, -122.6160268 45.4733334, -122.6160257 45.4732721)",,,,
4578054998,40479342,0,5518638,2,Southeast 45th Avenue,tertiary,25 mph,False,136.721,"LINESTRING (-122.6160279 45.473413, -122.6160358 45.4739927, -122.6160427 45.4745074, -122.6160297 45.4745876, -122.6159982 45.4746373)",,,,
4578058607,4578058608,0,462407657,,,service,,False,49.797,"LINESTRING (-122.6028393 45.4707807, -122.6022007 45.4707788)",,,,
4578058608,4578058607,0,462407657,,,service,,False,49.797,"LINESTRING (-122.6022007 45.4707788, -122.6028393 45.4707807)",,,,
4578058608,2463306193,0,"[189886940, 189886948]",,Southeast 60th Avenue,tertiary,20 mph,False,19.683999999999997,"LINESTRING (-122.6022007 45.4707788, -122.6022005 45.4707482, -122.6022035 45.4706018)",,,,
4578058608,40594663,0,189886948,,Southeast 60th Avenue,tertiary,20 mph,False,60.78,"LINESTRING (-122.6022007 45.4707788, -122.6022033 45.4711051, -122.6022046 45.4712565, -122.6022044 45.4713254)",,,,
4578058609,4578058611,0,462407658,,,service,,False,18.512,"LINESTRING (-122.6032591 45.4710873, -122.6034965 45.4710873)",,,,
4578058610,4578058611,0,462407658,,,service,,False,17.88,"LINESTRING (-122.6037258 45.4710873, -122.6034965 45.4710873)",,,,
4578058611,4578058609,0,462407658,,,service,,False,18.512,"LINESTRING (-122.6034965 45.4710873, -122.6032591 45.4710873)",,,,
4578058611,4578058610,0,462407658,,,service,,False,17.88,"LINESTRING (-122.6034965 45.4710873, -122.6037258 45.4710873)",,,,
4578058611,4578058612,0,462407659,,,service,,False,26.201,"LINESTRING (-122.6034965 45.4710873, -122.6035018 45.4713229)",,,,
4578058612,40594663,0,419807324,,Southeast Ogden Street,residential,20 mph,False,101.168,"LINESTRING (-122.6035018 45.4713229, -122.6022044 45.4713254)",,,,
4578058612,4578058611,0,462407659,,,service,,False,26.201,"LINESTRING (-122.6035018 45.4713229, -122.6034965 45.4710873)",,,,
4578058612,40459108,0,419807324,,Southeast Ogden Street,residential,20 mph,False,106.91699999999999,"LINESTRING (-122.6035018 45.4713229, -122.6038164 45.4713223, -122.6040002 45.471322, -122.604103 45.4713218, -122.604533 45.471321, -122.6047132 45.4712999, -122.6048623 45.4712649)",,,,
4578058612,7111850570,0,761203111,,,service,,False,64.577,"LINESTRING (-122.6035018 45.4713229, -122.6035072 45.4715007, -122.603512 45.4719036)",,,,
4578064366,4578064368,0,462407757,,,service,,False,112.471,"LINESTRING (-122.6006944 45.4707309, -122.6006954 45.4704766, -122.5996157 45.4704745)",,,,
4578064368,40664934,0,419787915,,Southeast 62nd Avenue,residential,20 mph,False,11.976,"LINESTRING (-122.5996157 45.4704745, -122.5996148 45.4703668)",,,,
4578064368,40664932,0,419787915,,Southeast 62nd Avenue,residential,20 mph,False,64.839,"LINESTRING (-122.5996157 45.4704745, -122.5996207 45.4710576)",,,,
4578064368,4578064366,0,462407757,,,service,,False,112.471,"LINESTRING (-122.5996157 45.4704745, -122.6006954 45.4704766, -122.6006944 45.4707309)",,,,
4578064370,2463306193,0,462407758,,,service,,False,22.058,"LINESTRING (-122.6019215 45.4705911, -122.6020622 45.4705908, -122.6022035 45.4706018)",,,,
4578064370,4578064370,0,462407759,,,service,,False,104.57400000000001,"LINESTRING (-122.6019215 45.4705911, -122.6019218 45.470798, -122.6015463 45.4707983, -122.601546 45.4705914, -122.6019215 45.4705911)",,,,
4578064370,4578064370,1,462407759,,,service,,False,104.574,"LINESTRING (-122.6019215 45.4705911, -122.601546 45.4705914, -122.6015463 45.4707983, -122.6019218 45.470798, -122.6019215 45.4705911)",,,,
4578069390,4578069392,0,462408493,,,service,,True,22.868,"LINESTRING (-122.602515 45.4730359, -122.6022221 45.4730256)",,,,
4578069391,4578069390,0,462408492,,,service,,True,80.796,"LINESTRING (-122.6025207 45.4737625, -122.602515 45.4730359)",,,,
4578069391,4578069390,1,462408493,,,service,,True,216.643,"LINESTRING (-122.6025207 45.4737625, -122.6034857 45.4737056, -122.6034696 45.4731328, -122.6034334 45.4730952, -122.6033717 45.4730736, -122.6033168 45.4730642, -122.602515 45.4730359)",,,,
4578069392,1306527120,0,189886946,,Southeast 60th Avenue,tertiary,20 mph,False,36.073,"LINESTRING (-122.6022221 45.4730256, -122.6022205 45.4727955, -122.6022187 45.4727012)",,,,
4578069392,4578069398,0,"[189886944, 189886946]",,Southeast 60th Avenue,tertiary,20 mph,False,83.875,"LINESTRING (-122.6022221 45.4730256, -122.6022264 45.4736579, -122.6022266 45.47369, -122.6022272 45.4737799)",,,,
4578069398,4578069391,0,462408493,,,service,,True,22.967,"LINESTRING (-122.6022272 45.4737799, -122.6025207 45.4737625)",,,,
4578069398,4578069392,0,"[189886944, 189886946]",,Southeast 60th Avenue,tertiary,20 mph,False,83.875,"LINESTRING (-122.6022272 45.4737799, -122.6022266 45.47369, -122.6022264 45.4736579, -122.6022221 45.4730256)",,,,
4578069398,1637372903,0,"[189886944, 189886949]",,Southeast 60th Avenue,tertiary,20 mph,False,103.247,"LINESTRING (-122.6022272 45.4737799, -122.6022275 45.4738248, -122.6022286 45.4739869, -122.602236 45.4747084)",,,,
4578126130,40520760,0,5532399,,Southeast 56th Avenue,residential,20 mph,False,57.51,"LINESTRING (-122.6059187 45.475308, -122.6059211 45.4758252)",,,,
4578126130,40643529,0,"[420365144, 5532399]",,Southeast 56th Avenue,residential,20 mph,False,193.903,"LINESTRING (-122.6059187 45.475308, -122.6059121 45.4739242, -122.6059104 45.4735642)",,,,
4578126132,4578126137,0,142973380,,,service,,False,34.093,"LINESTRING (-122.6065152 45.475323, -122.6065133 45.4756296)",,,,
4578126132,1564364664,0,142973380,,,service,,False,385.16399999999993,"LINESTRING (-122.6065152 45.475323, -122.6065163 45.4751425, -122.6064746 45.475095, -122.6064474 45.4750424, -122.606429 45.474963, -122.6064296 45.4741642, -122.6065257 45.4740422, -122.6066096 45.4739588, -122.6067209 45.4738946, -122.6067728 45.4738786, -122.6076697 45.4738764, -122.6077567 45.4738796, -122.6078436 45.4739021, -122.6079397 45.4739427, -122.6080205 45.4739855, -122.6080694 45.4739973, -122.6082615 45.4739984, -122.608321 45.4739866, -122.608411 45.4739385, -122.6084675 45.4739042, -122.6085361 45.4738828, -122.6090181 45.473885, -122.609266 45.4739237, -122.6093918 45.4739445)",,,,
4578126132,4578126130,0,462412590,,,service,,True,46.838,"LINESTRING (-122.6065152 45.475323, -122.6064402 45.4753052, -122.6059187 45.475308)",,,,
4578126137,1564364688,0,142973380,,,service,,False,21.972,"LINESTRING (-122.6065133 45.4756296, -122.6065121 45.4758272)",,,,
4578126137,4578126132,0,142973380,,,service,,False,34.093,"LINESTRING (-122.6065133 45.4756296, -122.6065152 45.475323)",,,,
4578126137,4578126132,1,462412590,,,service,,True,84.38499999999999,"LINESTRING (-122.6065133 45.4756296, -122.6066722 45.4756334, -122.6069028 45.4755939, -122.6068975 45.4754133, -122.6066547 45.4754086, -122.6065152 45.475323)",,,,
4580303290,40528856,0,462658108,,,service,,False,54.113,"LINESTRING (-122.5855726 45.4695496, -122.5855713 45.4699634, -122.5855312 45.4700306)",,,,
4580303555,4580303559,0,127460049,,Southeast 80th Avenue,residential,20 mph,False,87.291,"LINESTRING (-122.5816685 45.4757088, -122.5816713 45.475515, -122.5816759 45.4749238)",,,,
4580303558,4580303559,0,462658387,,,service,,False,53.388,"LINESTRING (-122.5823606 45.4749234, -122.5816759 45.4749238)",,,,
4580303559,4580303558,0,462658387,,,service,,False,53.388,"LINESTRING (-122.5816759 45.4749238, -122.5823606 45.4749234)",,,,
4580303559,4580303571,0,"[127460049, 420377428]",,Southeast 80th Avenue,residential,20 mph,False,69.275,"LINESTRING (-122.5816759 45.4749238, -122.5816767 45.4748143, -122.5816799 45.4744004, -122.5816797 45.4743008)",,,,
4580303559,4580303555,0,127460049,,Southeast 80th Avenue,residential,20 mph,False,87.291,"LINESTRING (-122.5816759 45.4749238, -122.5816713 45.475515, -122.5816685 45.4757088)",,,,
4580303560,4580303561,0,462658388,,,service,,False,18.315,"LINESTRING (-122.5799145 45.4739904, -122.5799118 45.4741551)",,,,
4580303560,4580303565,0,462658389,,,service,,False,9.513,"LINESTRING (-122.5799145 45.4739904, -122.5800365 45.4739914)",,,,
4580303560,4580303562,0,462658389,,,service,,False,71.104,"LINESTRING (-122.5799145 45.4739904, -122.5795832 45.4739877, -122.5794424 45.4738767, -122.5790737 45.4738739)",,,,
4580303561,4580303560,0,462658388,,,service,,False,18.315,"LINESTRING (-122.5799118 45.4741551, -122.5799145 45.4739904)",,,,
4580303562,40624206,0,164766563,,Southeast 82nd Avenue,primary,30 mph,False,39.085,"LINESTRING (-122.5790737 45.4738739, -122.5790736 45.4735224)",,OR 213,,
4580303562,40624203,0,164766563,,Southeast 82nd Avenue,primary,30 mph,False,21.972,"LINESTRING (-122.5790737 45.4738739, -122.5790738 45.4740715)",,OR 213,,
4580303562,4580303560,0,462658389,,,service,,False,71.104,"LINESTRING (-122.5790737 45.4738739, -122.5794424 45.4738767, -122.5795832 45.4739877, -122.5799145 45.4739904)",,,,
4580303565,4580303560,0,462658389,,,service,,False,9.513,"LINESTRING (-122.5800365 45.4739914, -122.5799145 45.4739904)",,,,
4580303567,40521292,0,"[5521253, 462658390]",,Southeast 81st Avenue,"['residential', 'service']",20 mph,False,132.75,"LINESTRING (-122.580534 45.4740751, -122.5805314 45.4744334, -122.580733 45.4745011, -122.5807322 45.4751799)",,,,
4580303568,4580303571,0,462658391,,,service,,False,66.84200000000001,"LINESTRING (-122.5808412 45.4742256, -122.5810624 45.4742265, -122.5813454 45.4742999, -122.5816797 45.4743008)",,,,
4580303571,40550642,0,"[420377434, 420377428]",,Southeast 80th Avenue,residential,20 mph,False,85.476,"LINESTRING (-122.5816797 45.4743008, -122.5816793 45.4741353, -122.5816787 45.4738636, -122.581678 45.4735321)",,,,
4580303571,4580303559,0,"[127460049, 420377428]",,Southeast 80th Avenue,residential,20 mph,False,69.275,"LINESTRING (-122.5816797 45.4743008, -122.5816799 45.4744004, -122.5816767 45.4748143, -122.5816759 45.4749238)",,,,
4580303571,4580303568,0,462658391,,,service,,False,66.842,"LINESTRING (-122.5816797 45.4743008, -122.5813454 45.4742999, -122.5810624 45.4742265, -122.5808412 45.4742256)",,,,
4604914351,4604914352,0,465534032,,,service,,False,26.509,"LINESTRING (-122.6009416 45.4667821, -122.6009412 45.4666377, -122.6009409 45.4665437)",driveway,,,
4604914352,4636369159,0,5515841,,Southeast Lexington Street,residential,20 mph,False,15.917,"LINESTRING (-122.6009409 45.4665437, -122.6007368 45.4665434)",,,,
4604914352,40435508,0,5515841,,Southeast Lexington Street,residential,20 mph,False,96.802,"LINESTRING (-122.6009409 45.4665437, -122.6021822 45.4665458)",,,,
4604914352,4604914351,0,465534032,,,service,,False,26.509,"LINESTRING (-122.6009409 45.4665437, -122.6009412 45.4666377, -122.6009416 45.4667821)",driveway,,,
4633426639,40478194,0,79433433,,Southeast Malden Drive,residential,20 mph,False,43.266999999999996,"LINESTRING (-122.6105714 45.4656132, -122.610528 45.4656034, -122.610339 45.465566, -122.6102006 45.4655483, -122.6100293 45.4655363)",,,,
4633426639,40478184,0,79433433,,Southeast Malden Drive,residential,20 mph,False,36.385000000000005,"LINESTRING (-122.6105714 45.4656132, -122.610899 45.4656873, -122.6110128 45.4657188)",,,,
4633426639,4633426643,0,468884200,,,service,,False,84.089,"LINESTRING (-122.6105714 45.4656132, -122.6105727 45.4661298, -122.6105801 45.4661505, -122.6105901 45.466166, -122.6107866 45.4663127)",,,,
4633426643,4633426639,0,468884200,,,service,,False,84.089,"LINESTRING (-122.6107866 45.4663127, -122.6105901 45.466166, -122.6105801 45.4661505, -122.6105727 45.4661298, -122.6105714 45.4656132)",,,,
4636369159,40435510,0,5515841,,Southeast Lexington Street,residential,20 mph,False,87.982,"LINESTRING (-122.6007368 45.4665434, -122.5996086 45.4665415)",,,,
4636369159,4604914352,0,5515841,,Southeast Lexington Street,residential,20 mph,False,15.917,"LINESTRING (-122.6007368 45.4665434, -122.6009409 45.4665437)",,,,
4636369159,4636369160,0,469261457,,,service,,False,26.323,"LINESTRING (-122.6007368 45.4665434, -122.6007422 45.4667801)",driveway,,,
4636369160,4636369159,0,469261457,,,service,,False,26.323,"LINESTRING (-122.6007422 45.4667801, -122.6007368 45.4665434)",driveway,,,
4660973162,4660983723,0,471948709,,Southeast Clatsop Street,residential,20 mph,False,18.617,"LINESTRING (-122.5854798 45.461523, -122.5852411 45.4615244)",,,,
4660983720,4660983722,0,471949664,,,service,20 mph,False,18.414,"LINESTRING (-122.5854758 45.4618428, -122.5852397 45.4618428)",,,,
4660983721,4660983722,0,471949664,,,service,20 mph,False,18.406,"LINESTRING (-122.5850037 45.4618428, -122.5852397 45.4618428)",,,,
4660983722,4660983720,0,471949664,,,service,20 mph,False,18.414,"LINESTRING (-122.5852397 45.4618428, -122.5854758 45.4618428)",,,,
4660983722,4660983721,0,471949664,,,service,20 mph,False,18.406,"LINESTRING (-122.5852397 45.4618428, -122.5850037 45.4618428)",,,,
4660983722,4660983723,0,471949665,,Southeast 76th Avenue,residential,20 mph,False,35.405,"LINESTRING (-122.5852397 45.4618428, -122.5852411 45.4615244)",,,,
4660983723,40699218,0,471948709,,Southeast Clatsop Street,residential,20 mph,False,63.588,"LINESTRING (-122.5852411 45.4615244, -122.5844258 45.4615292)",,,,
4660983723,4660973162,0,471948709,,Southeast Clatsop Street,residential,20 mph,False,18.617,"LINESTRING (-122.5852411 45.4615244, -122.5854798 45.461523)",,,,
4660983723,4660983722,0,471949665,,Southeast 76th Avenue,residential,20 mph,False,35.405,"LINESTRING (-122.5852411 45.4615244, -122.5852397 45.4618428)",,,,
5219056587,40495032,0,151004219,,Southeast Henry Street,residential,20 mph,False,79.415,"LINESTRING (-122.6134378 45.4762938, -122.6124193 45.4762887)",,,,
5219056587,7463540848,0,"[127442441, 419801591]",,Southeast 48th Avenue,residential,20 mph,False,124.82900000000001,"LINESTRING (-122.6134378 45.4762938, -122.6134408 45.4758496, -122.6134453 45.4751712)",,,,
5843308372,5843308375,0,123043727,2,Southeast 52nd Avenue,secondary,25 mph,False,59.909000000000006,"LINESTRING (-122.6090136 45.4750179, -122.6090753 45.4748437, -122.6091987 45.474495)",,,,
5843308372,5843308375,1,618181734,,,service,,False,175.51999999999998,"LINESTRING (-122.6090136 45.4750179, -122.6098546 45.4750424, -122.6098792 45.4745347, -122.6095696 45.4744981, -122.6091987 45.474495)",,,,
5843308372,7010941778,0,123043727,2,Southeast 52nd Avenue,secondary,25 mph,False,47.202,"LINESTRING (-122.6090136 45.4750179, -122.6089138 45.475303, -122.6088684 45.47543)",,,,
5843308375,40440318,0,123043727,2,Southeast 52nd Avenue,secondary,25 mph,False,7.286,"LINESTRING (-122.6091987 45.474495, -122.60922 45.4744312)",,,,
5843308375,5843308372,0,123043727,2,Southeast 52nd Avenue,secondary,25 mph,False,59.909000000000006,"LINESTRING (-122.6091987 45.474495, -122.6090753 45.4748437, -122.6090136 45.4750179)",,,,
5843308375,5843308372,1,618181734,,,service,,False,175.52,"LINESTRING (-122.6091987 45.474495, -122.6095696 45.4744981, -122.6098792 45.4745347, -122.6098546 45.4750424, -122.6090136 45.4750179)",,,,
5850831326,5850831328,0,619103764,,,service,,False,32.481,"LINESTRING (-122.581005 45.4661909, -122.5814215 45.4661887)",,,,
5850831326,4576198987,0,462213503,,,service,,False,65.729,"LINESTRING (-122.581005 45.4661909, -122.5803873 45.4661949, -122.5802109 45.466293)",,,,
5850831326,4576198987,1,462213503,,,service,,False,75.29299999999999,"LINESTRING (-122.581005 45.4661909, -122.5810069 45.4663075, -122.5805195 45.4663181, -122.5803212 45.4663101, -122.5802109 45.466293)",,,,
5850831328,5850831326,0,619103764,,,service,,False,32.481,"LINESTRING (-122.5814215 45.4661887, -122.581005 45.4661909)",,,,
6853010315,40421829,0,5514569,,Southeast 75th Avenue,residential,20 mph,False,12.565,"LINESTRING (-122.5867254 45.4657731, -122.5867254 45.4656601)",,,,
6901971271,40622102,0,5530341,,Southeast 51st Avenue,residential,,False,40.153999999999996,"LINESTRING (-122.6110047 45.4648124, -122.6109952 45.4647063, -122.6109961 45.4645711, -122.611023 45.464453)",,,,
6901971271,40478184,0,5530341,,Southeast 51st Avenue,residential,,False,101.252,"LINESTRING (-122.6110047 45.4648124, -122.6110618 45.4654499, -122.6110606 45.4655225, -122.6110457 45.4655996, -122.6110128 45.4657188)",,,,
